"INDICATOR","HFAMDB_87"

"HFAMDB_87","Alcohol abuse (including alcoholic psychosis), number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"MNE","","TOTAL","FEMALE","2009","1"
"MNE","","TOTAL","FEMALE","2019","1"
"NLD","","TOTAL","FEMALE","1979","16"
"NLD","","TOTAL","FEMALE","1980","2"
"NLD","","TOTAL","FEMALE","1981","16"
"NLD","","TOTAL","FEMALE","1982","11"
"NLD","","TOTAL","FEMALE","1983","18"
"NLD","","TOTAL","FEMALE","1984","19"
"NLD","","TOTAL","FEMALE","1985","21"
"NLD","","TOTAL","FEMALE","1986","11"
"NLD","","TOTAL","FEMALE","1987","18"
"NLD","","TOTAL","FEMALE","1988","12"
"NLD","","TOTAL","FEMALE","1989","19"
"NLD","","TOTAL","FEMALE","1990","15"
"NLD","","TOTAL","FEMALE","1991","22"
"NLD","","TOTAL","FEMALE","1992","20"
"NLD","","TOTAL","FEMALE","1993","31"
"NLD","","TOTAL","FEMALE","1994","41"
"NLD","","TOTAL","FEMALE","1995","36"
"NLD","","TOTAL","FEMALE","1996","50"
"NLD","","TOTAL","FEMALE","1997","33"
"NLD","","TOTAL","FEMALE","1998","51"
"NLD","","TOTAL","FEMALE","1999","59"
"NLD","","TOTAL","FEMALE","2000","68"
"NLD","","TOTAL","FEMALE","2001","84"
"NLD","","TOTAL","FEMALE","2002","58"
"NLD","","TOTAL","FEMALE","2003","48"
"NLD","","TOTAL","FEMALE","2004","44"
"NLD","","TOTAL","FEMALE","2005","54"
"NLD","","TOTAL","FEMALE","2006","39"
"NLD","","TOTAL","FEMALE","2007","42"
"NLD","","TOTAL","FEMALE","2008","41"
"NLD","","TOTAL","FEMALE","2009","56"
"NLD","","TOTAL","FEMALE","2010","49"
"NLD","","TOTAL","FEMALE","2011","49"
"NLD","","TOTAL","FEMALE","2012","47"
"NLD","","TOTAL","FEMALE","2013","100"
"NLD","","TOTAL","FEMALE","2014","90"
"NLD","","TOTAL","FEMALE","2015","128"
"NLD","","TOTAL","FEMALE","2016","125"
"NLD","","TOTAL","FEMALE","2017","119"
"NLD","","TOTAL","FEMALE","2018","126"
"NLD","","TOTAL","FEMALE","2019","114"
"NLD","","TOTAL","FEMALE","2020","104"
"NOR","","TOTAL","FEMALE","1986","29"
"NOR","","TOTAL","FEMALE","1987","23"
"NOR","","TOTAL","FEMALE","1988","33"
"NOR","","TOTAL","FEMALE","1989","24"
"NOR","","TOTAL","FEMALE","1990","24"
"NOR","","TOTAL","FEMALE","1991","40"
"NOR","","TOTAL","FEMALE","1992","32"
"NOR","","TOTAL","FEMALE","1993","36"
"NOR","","TOTAL","FEMALE","1994","40"
"NOR","","TOTAL","FEMALE","1995","39"
"NOR","","TOTAL","FEMALE","1996","42"
"NOR","","TOTAL","FEMALE","1997","29"
"NOR","","TOTAL","FEMALE","1998","28"
"NOR","","TOTAL","FEMALE","1999","29"
"NOR","","TOTAL","FEMALE","2000","29"
"NOR","","TOTAL","FEMALE","2001","31"
"NOR","","TOTAL","FEMALE","2002","30"
"NOR","","TOTAL","FEMALE","2003","29"
"NOR","","TOTAL","FEMALE","2004","22"
"NOR","","TOTAL","FEMALE","2005","24"
"NOR","","TOTAL","FEMALE","2006","39"
"NOR","","TOTAL","FEMALE","2007","32"
"NOR","","TOTAL","FEMALE","2008","38"
"NOR","","TOTAL","FEMALE","2009","38"
"NOR","","TOTAL","FEMALE","2010","39"
"NOR","","TOTAL","FEMALE","2011","28"
"NOR","","TOTAL","FEMALE","2012","29"
"NOR","","TOTAL","FEMALE","2013","35"
"NOR","","TOTAL","FEMALE","2014","31"
"NOR","","TOTAL","FEMALE","2015","29"
"NOR","","TOTAL","FEMALE","2016","23"
"POL","","TOTAL","FEMALE","1980","52"
"POL","","TOTAL","FEMALE","1981","24"
"POL","","TOTAL","FEMALE","1982","13"
"POL","","TOTAL","FEMALE","1983","19"
"POL","","TOTAL","FEMALE","1984","31"
"POL","","TOTAL","FEMALE","1985","47"
"POL","","TOTAL","FEMALE","1986","55"
"POL","","TOTAL","FEMALE","1987","54"
"POL","","TOTAL","FEMALE","1988","51"
"POL","","TOTAL","FEMALE","1989","61"
"POL","","TOTAL","FEMALE","1990","74"
"POL","","TOTAL","FEMALE","1991","140"
"POL","","TOTAL","FEMALE","1992","132"
"POL","","TOTAL","FEMALE","1993","104"
"POL","","TOTAL","FEMALE","1994","104"
"POL","","TOTAL","FEMALE","1995","140"
"POL","","TOTAL","FEMALE","1996","127"
"POL","","TOTAL","FEMALE","1999","147"
"POL","","TOTAL","FEMALE","2000","115"
"POL","","TOTAL","FEMALE","2001","121"
"POL","","TOTAL","FEMALE","2002","111"
"POL","","TOTAL","FEMALE","2003","134"
"POL","","TOTAL","FEMALE","2004","154"
"POL","","TOTAL","FEMALE","2005","164"
"POL","","TOTAL","FEMALE","2006","197"
"POL","","TOTAL","FEMALE","2007","240"
"POL","","TOTAL","FEMALE","2008","229"
"POL","","TOTAL","FEMALE","2009","192"
"POL","","TOTAL","FEMALE","2010","188"
"POL","","TOTAL","FEMALE","2011","224"
"POL","","TOTAL","FEMALE","2012","225"
"POL","","TOTAL","FEMALE","2013","201"
"POL","","TOTAL","FEMALE","2014","197"
"POL","","TOTAL","FEMALE","2015","268"
"POL","","TOTAL","FEMALE","2016","372"
"POL","","TOTAL","FEMALE","2017","418"
"POL","","TOTAL","FEMALE","2018","410"
"POL","","TOTAL","FEMALE","2019","484"
"PRT","","TOTAL","FEMALE","1980","16"
"PRT","","TOTAL","FEMALE","1981","22"
"PRT","","TOTAL","FEMALE","1982","15"
"PRT","","TOTAL","FEMALE","1983","26"
"PRT","","TOTAL","FEMALE","1984","11"
"PRT","","TOTAL","FEMALE","1985","9"
"PRT","","TOTAL","FEMALE","1986","11"
"PRT","","TOTAL","FEMALE","1987","8"
"PRT","","TOTAL","FEMALE","1988","5"
"PRT","","TOTAL","FEMALE","1989","7"
"PRT","","TOTAL","FEMALE","1990","14"
"PRT","","TOTAL","FEMALE","1991","16"
"PRT","","TOTAL","FEMALE","1992","14"
"PRT","","TOTAL","FEMALE","1993","8"
"PRT","","TOTAL","FEMALE","1994","5"
"PRT","","TOTAL","FEMALE","1995","6"
"PRT","","TOTAL","FEMALE","1996","10"
"PRT","","TOTAL","FEMALE","1997","9"
"PRT","","TOTAL","FEMALE","1998","8"
"PRT","","TOTAL","FEMALE","1999","4"
"PRT","","TOTAL","FEMALE","2000","8"
"PRT","","TOTAL","FEMALE","2001","10"
"PRT","","TOTAL","FEMALE","2002","25"
"PRT","","TOTAL","FEMALE","2003","16"
"PRT","","TOTAL","FEMALE","2004","18"
"PRT","","TOTAL","FEMALE","2007","14"
"PRT","","TOTAL","FEMALE","2008","15"
"PRT","","TOTAL","FEMALE","2009","13"
"PRT","","TOTAL","FEMALE","2010","19"
"PRT","","TOTAL","FEMALE","2011","17"
"PRT","","TOTAL","FEMALE","2012","19"
"PRT","","TOTAL","FEMALE","2013","11"
"PRT","","TOTAL","FEMALE","2014","5"
"PRT","","TOTAL","FEMALE","2015","11"
"PRT","","TOTAL","FEMALE","2016","11"
"PRT","","TOTAL","FEMALE","2017","14"
"PRT","","TOTAL","FEMALE","2018","8"
"ROU","","TOTAL","FEMALE","1980","105"
"ROU","","TOTAL","FEMALE","1981","55"
"ROU","","TOTAL","FEMALE","1982","49"
"ROU","","TOTAL","FEMALE","1983","79"
"ROU","","TOTAL","FEMALE","1984","87"
"ROU","","TOTAL","FEMALE","1985","112"
"ROU","","TOTAL","FEMALE","1986","180"
"ROU","","TOTAL","FEMALE","1987","116"
"ROU","","TOTAL","FEMALE","1988","112"
"ROU","","TOTAL","FEMALE","1989","110"
"ROU","","TOTAL","FEMALE","1990","121"
"ROU","","TOTAL","FEMALE","1991","115"
"ROU","","TOTAL","FEMALE","1992","127"
"ROU","","TOTAL","FEMALE","1993","138"
"ROU","","TOTAL","FEMALE","1994","309"
"ROU","","TOTAL","FEMALE","1995","314"
"ROU","","TOTAL","FEMALE","1996","305"
"ROU","","TOTAL","FEMALE","1997","372"
"ROU","","TOTAL","FEMALE","1998","247"
"ROU","","TOTAL","FEMALE","1999","181"
"ROU","","TOTAL","FEMALE","2000","156"
"ROU","","TOTAL","FEMALE","2001","161"
"ROU","","TOTAL","FEMALE","2002","207"
"ROU","","TOTAL","FEMALE","2003","197"
"ROU","","TOTAL","FEMALE","2004","150"
"ROU","","TOTAL","FEMALE","2005","98"
"ROU","","TOTAL","FEMALE","2006","34"
"ROU","","TOTAL","FEMALE","2007","21"
"ROU","","TOTAL","FEMALE","2008","46"
"ROU","","TOTAL","FEMALE","2009","39"
"ROU","","TOTAL","FEMALE","2010","39"
"ROU","","TOTAL","FEMALE","2011","26"
"ROU","","TOTAL","FEMALE","2012","10"
"ROU","","TOTAL","FEMALE","2013","14"
"ROU","","TOTAL","FEMALE","2014","19"
"ROU","","TOTAL","FEMALE","2015","17"
"ROU","","TOTAL","FEMALE","2016","23"
"ROU","","TOTAL","FEMALE","2017","18"
"ROU","","TOTAL","FEMALE","2018","15"
"ROU","","TOTAL","FEMALE","2019","21"
"SMR","","TOTAL","FEMALE","1995","0"
"SMR","","TOTAL","FEMALE","1996","0"
"SMR","","TOTAL","FEMALE","1997","0"
"SMR","","TOTAL","FEMALE","1998","0"
"SMR","","TOTAL","FEMALE","1999","0"
"SMR","","TOTAL","FEMALE","2000","0"
"SMR","","TOTAL","FEMALE","2002","0"
"SMR","","TOTAL","FEMALE","2005","0"
"SRB","","TOTAL","FEMALE","1998","30"
"SRB","","TOTAL","FEMALE","1999","17"
"SRB","","TOTAL","FEMALE","2000","16"
"SRB","","TOTAL","FEMALE","2001","19"
"SRB","","TOTAL","FEMALE","2002","26"
"SRB","","TOTAL","FEMALE","2003","30"
"SRB","","TOTAL","FEMALE","2004","24"
"SRB","","TOTAL","FEMALE","2005","34"
"SRB","","TOTAL","FEMALE","2006","23"
"SRB","","TOTAL","FEMALE","2007","25"
"SRB","","TOTAL","FEMALE","2008","23"
"SRB","","TOTAL","FEMALE","2009","38"
"SRB","","TOTAL","FEMALE","2010","29"
"SRB","","TOTAL","FEMALE","2011","12"
"SRB","","TOTAL","FEMALE","2012","22"
"SRB","","TOTAL","FEMALE","2013","18"
"SRB","","TOTAL","FEMALE","2014","17"
"SRB","","TOTAL","FEMALE","2015","18"
"SRB","","TOTAL","FEMALE","2016","18"
"SRB","","TOTAL","FEMALE","2017","18"
"SRB","","TOTAL","FEMALE","2018","21"
"SRB","","TOTAL","FEMALE","2019","24"
"SRB","","TOTAL","FEMALE","2020","22"
"SVK","","TOTAL","FEMALE","1992","20"
"SVK","","TOTAL","FEMALE","1993","36"
"SVK","","TOTAL","FEMALE","1994","1"
"SVK","","TOTAL","FEMALE","1995","4"
"SVK","","TOTAL","FEMALE","1996","0"
"SVK","","TOTAL","FEMALE","1997","1"
"SVK","","TOTAL","FEMALE","1998","1"
"SVK","","TOTAL","FEMALE","1999","0"
"SVK","","TOTAL","FEMALE","2000","0"
"SVK","","TOTAL","FEMALE","2001","0"
"SVK","","TOTAL","FEMALE","2002","0"
"SVK","","TOTAL","FEMALE","2003","0"
"SVK","","TOTAL","FEMALE","2004","0"
"SVK","","TOTAL","FEMALE","2005","0"
"SVK","","TOTAL","FEMALE","2006","0"
"SVK","","TOTAL","FEMALE","2007","0"
"SVK","","TOTAL","FEMALE","2008","0"
"SVK","","TOTAL","FEMALE","2009","0"
"SVK","","TOTAL","FEMALE","2010","0"
"SVK","","TOTAL","FEMALE","2012","13"
"SVK","","TOTAL","FEMALE","2013","11"
"SVK","","TOTAL","FEMALE","2014","25"
"SVK","","TOTAL","FEMALE","2016","20"
"SVK","","TOTAL","FEMALE","2017","22"
"SVK","","TOTAL","FEMALE","2018","17"
"SVK","","TOTAL","FEMALE","2019","35"
"SVN","","TOTAL","FEMALE","1985","7"
"SVN","","TOTAL","FEMALE","1986","7"
"SVN","","TOTAL","FEMALE","1987","9"
"SVN","","TOTAL","FEMALE","1988","10"
"SVN","","TOTAL","FEMALE","1989","6"
"SVN","","TOTAL","FEMALE","1990","9"
"SVN","","TOTAL","FEMALE","1991","8"
"SVN","","TOTAL","FEMALE","1992","9"
"SVN","","TOTAL","FEMALE","1993","16"
"SVN","","TOTAL","FEMALE","1994","9"
"SVN","","TOTAL","FEMALE","1995","14"
"SVN","","TOTAL","FEMALE","1996","13"
"SVN","","TOTAL","FEMALE","1997","21"
"SVN","","TOTAL","FEMALE","1998","20"
"SVN","","TOTAL","FEMALE","1999","22"
"SVN","","TOTAL","FEMALE","2000","18"
"SVN","","TOTAL","FEMALE","2001","22"
"SVN","","TOTAL","FEMALE","2002","24"
"SVN","","TOTAL","FEMALE","2003","16"
"SVN","","TOTAL","FEMALE","2004","20"
"SVN","","TOTAL","FEMALE","2005","13"
"SVN","","TOTAL","FEMALE","2006","14"
"SVN","","TOTAL","FEMALE","2007","5"
"SVN","","TOTAL","FEMALE","2008","14"
"SVN","","TOTAL","FEMALE","2009","18"
"SVN","","TOTAL","FEMALE","2010","25"
"SVN","","TOTAL","FEMALE","2011","23"
"SVN","","TOTAL","FEMALE","2012","22"
"SVN","","TOTAL","FEMALE","2013","40"
"SVN","","TOTAL","FEMALE","2014","33"
"SVN","","TOTAL","FEMALE","2015","46"
"SVN","","TOTAL","FEMALE","2016","38"
"SVN","","TOTAL","FEMALE","2017","62"
"SVN","","TOTAL","FEMALE","2018","63"
"SVN","","TOTAL","FEMALE","2019","67"
"SVN","","TOTAL","FEMALE","2020","64"
"SWE","","TOTAL","FEMALE","1987","60"
"SWE","","TOTAL","FEMALE","1988","49"
"SWE","","TOTAL","FEMALE","1989","59"
"SWE","","TOTAL","FEMALE","1990","67"
"SWE","","TOTAL","FEMALE","1991","57"
"SWE","","TOTAL","FEMALE","1992","42"
"SWE","","TOTAL","FEMALE","1993","42"
"SWE","","TOTAL","FEMALE","1994","55"
"SWE","","TOTAL","FEMALE","1995","42"
"SWE","","TOTAL","FEMALE","1996","53"
"SWE","","TOTAL","FEMALE","1997","82"
"SWE","","TOTAL","FEMALE","1998","86"
"SWE","","TOTAL","FEMALE","1999","88"
"SWE","","TOTAL","FEMALE","2000","81"
"SWE","","TOTAL","FEMALE","2001","58"
"SWE","","TOTAL","FEMALE","2002","62"
"SWE","","TOTAL","FEMALE","2003","66"
"SWE","","TOTAL","FEMALE","2004","67"
"SWE","","TOTAL","FEMALE","2005","63"
"SWE","","TOTAL","FEMALE","2006","50"
"SWE","","TOTAL","FEMALE","2007","54"
"SWE","","TOTAL","FEMALE","2008","54"
"SWE","","TOTAL","FEMALE","2009","61"
"SWE","","TOTAL","FEMALE","2010","49"
"SWE","","TOTAL","FEMALE","2011","47"
"SWE","","TOTAL","FEMALE","2012","42"
"SWE","","TOTAL","FEMALE","2013","45"
"SWE","","TOTAL","FEMALE","2014","48"
"SWE","","TOTAL","FEMALE","2015","45"
"SWE","","TOTAL","FEMALE","2016","44"
"SWE","","TOTAL","FEMALE","2017","64"
"SWE","","TOTAL","FEMALE","2018","48"
"TJK","","TOTAL","FEMALE","1993","1"
"TJK","","TOTAL","FEMALE","1994","2"
"TJK","","TOTAL","FEMALE","1995","11"
"TJK","","TOTAL","FEMALE","1996","11"
"TJK","","TOTAL","FEMALE","1997","16"
"TJK","","TOTAL","FEMALE","1998","11"
"TJK","","TOTAL","FEMALE","1999","4"
"TJK","","TOTAL","FEMALE","2000","7"
"TJK","","TOTAL","FEMALE","2001","5"
"TJK","","TOTAL","FEMALE","2002","6"
"TJK","","TOTAL","FEMALE","2003","2"
"TJK","","TOTAL","FEMALE","2004","1"
"TJK","","TOTAL","FEMALE","2005","5"
"TJK","","TOTAL","FEMALE","2017","8"
"TKM","","TOTAL","FEMALE","1991","4"
"TKM","","TOTAL","FEMALE","1992","5"
"TKM","","TOTAL","FEMALE","1993","8"
"TKM","","TOTAL","FEMALE","1994","7"
"TKM","","TOTAL","FEMALE","1995","6"
"TKM","","TOTAL","FEMALE","1996","1"
"TKM","","TOTAL","FEMALE","1997","24"
"TKM","","TOTAL","FEMALE","1998","39"
"TUR","","TOTAL","FEMALE","2009","1"
"TUR","","TOTAL","FEMALE","2010","2"
"TUR","","TOTAL","FEMALE","2011","1"
"TUR","","TOTAL","FEMALE","2012","5"
"TUR","","TOTAL","FEMALE","2013","2"
"TUR","","TOTAL","FEMALE","2014","1"
"TUR","","TOTAL","FEMALE","2016","1"
"TUR","","TOTAL","FEMALE","2019","2"
"UKR","","TOTAL","FEMALE","1991","196"
"UKR","","TOTAL","FEMALE","1992","204"
"UKR","","TOTAL","FEMALE","1993","249"
"UKR","","TOTAL","FEMALE","1994","308"
"UKR","","TOTAL","FEMALE","1995","607"
"UKR","","TOTAL","FEMALE","1996","497"
"UKR","","TOTAL","FEMALE","1997","420"
"UKR","","TOTAL","FEMALE","1998","326"
"UKR","","TOTAL","FEMALE","1999","311"
"UKR","","TOTAL","FEMALE","2000","367"
"UKR","","TOTAL","FEMALE","2001","366"
"UKR","","TOTAL","FEMALE","2002","351"
"UKR","","TOTAL","FEMALE","2003","339"
"UKR","","TOTAL","FEMALE","2004","457"
"UZB","","TOTAL","FEMALE","1991","14"
"UZB","","TOTAL","FEMALE","1992","6"
"UZB","","TOTAL","FEMALE","1993","4"
"UZB","","TOTAL","FEMALE","1994","3"
"UZB","","TOTAL","FEMALE","1995","17"
"UZB","","TOTAL","FEMALE","1996","31"
"UZB","","TOTAL","FEMALE","1997","33"
"UZB","","TOTAL","FEMALE","1998","11"
"UZB","","TOTAL","FEMALE","1999","7"
"UZB","","TOTAL","FEMALE","2000","17"
"UZB","","TOTAL","FEMALE","2001","15"
"UZB","","TOTAL","FEMALE","2002","35"
"UZB","","TOTAL","FEMALE","2003","23"
"UZB","","TOTAL","FEMALE","2004","14"
"UZB","","TOTAL","FEMALE","2005","14"
"UZB","","TOTAL","FEMALE","2009","6"
"UZB","","TOTAL","FEMALE","2010","3"
"UZB","","TOTAL","FEMALE","2011","4"
"UZB","","TOTAL","FEMALE","2012","2"
"UZB","","TOTAL","FEMALE","2013","2"
"UZB","","TOTAL","FEMALE","2014","1"
"UZB","","TOTAL","FEMALE","2019","2"
"ALB","","TOTAL","MALE","1987","0"
"ALB","","TOTAL","MALE","1988","0"
"ALB","","TOTAL","MALE","1989","0"
"ALB","","TOTAL","MALE","1992","0"
"ALB","","TOTAL","MALE","1993","0"
"ALB","","TOTAL","MALE","1994","0"
"ALB","","TOTAL","MALE","1995","0"
"ALB","","TOTAL","MALE","1996","0"
"ALB","","TOTAL","MALE","1997","1"
"ALB","","TOTAL","MALE","1998","1"
"ALB","","TOTAL","MALE","1999","6"
"ALB","","TOTAL","MALE","2000","1"
"ALB","","TOTAL","MALE","2001","5"
"ALB","","TOTAL","MALE","2002","1"
"ALB","","TOTAL","MALE","2003","1"
"ALB","","TOTAL","MALE","2004","1"
"ALB","","TOTAL","MALE","2005","1"
"ALB","","TOTAL","MALE","2006","0"
"ALB","","TOTAL","MALE","2007","3"
"ALB","","TOTAL","MALE","2008","1"
"ALB","","TOTAL","MALE","2009","0"
"ARM","","TOTAL","MALE","1991","12"
"ARM","","TOTAL","MALE","1992","0"
"ARM","","TOTAL","MALE","1993","5"
"ARM","","TOTAL","MALE","1994","5"
"ARM","","TOTAL","MALE","1995","13"
"ARM","","TOTAL","MALE","1996","12"
"ARM","","TOTAL","MALE","1997","4"
"ARM","","TOTAL","MALE","1998","4"
"ARM","","TOTAL","MALE","1999","0"
"ARM","","TOTAL","MALE","2000","0"
"ARM","","TOTAL","MALE","2001","2"
"ARM","","TOTAL","MALE","2002","3"
"ARM","","TOTAL","MALE","2003","0"
"ARM","","TOTAL","MALE","2012","0"
"ARM","","TOTAL","MALE","2014","0"
"ARM","","TOTAL","MALE","2016","1"
"ARM","","TOTAL","MALE","2017","4"
"ARM","","TOTAL","MALE","2018","2"
"ARM","","TOTAL","MALE","2019","3"
"AUT","","TOTAL","MALE","1980","102"
"AUT","","TOTAL","MALE","1981","65"
"AUT","","TOTAL","MALE","1982","81"
"AUT","","TOTAL","MALE","1983","88"
"AUT","","TOTAL","MALE","1984","84"
"AUT","","TOTAL","MALE","1985","106"
"AUT","","TOTAL","MALE","1986","108"
"AUT","","TOTAL","MALE","1987","100"
"AUT","","TOTAL","MALE","1988","115"
"AUT","","TOTAL","MALE","1989","144"
"AUT","","TOTAL","MALE","1990","153"
"AUT","","TOTAL","MALE","1991","182"
"AUT","","TOTAL","MALE","1992","186"
"AUT","","TOTAL","MALE","1993","150"
"AUT","","TOTAL","MALE","1994","140"
"AUT","","TOTAL","MALE","1995","206"
"AUT","","TOTAL","MALE","1996","242"
"AUT","","TOTAL","MALE","1997","214"
"AUT","","TOTAL","MALE","1998","236"
"AUT","","TOTAL","MALE","1999","218"
"AUT","","TOTAL","MALE","2000","227"
"AUT","","TOTAL","MALE","2001","256"
"AUT","","TOTAL","MALE","2002","241"
"AUT","","TOTAL","MALE","2003","298"
"AUT","","TOTAL","MALE","2004","319"
"AUT","","TOTAL","MALE","2005","263"
"AUT","","TOTAL","MALE","2006","278"
"AUT","","TOTAL","MALE","2007","309"
"AUT","","TOTAL","MALE","2008","334"
"AUT","","TOTAL","MALE","2009","409"
"AUT","","TOTAL","MALE","2010","345"
"AUT","","TOTAL","MALE","2011","342"
"AUT","","TOTAL","MALE","2012","378"
"AUT","","TOTAL","MALE","2013","375"
"AUT","","TOTAL","MALE","2014","359"
"AUT","","TOTAL","MALE","2015","417"
"AUT","","TOTAL","MALE","2016","404"
"AUT","","TOTAL","MALE","2017","388"
"AUT","","TOTAL","MALE","2018","428"
"AUT","","TOTAL","MALE","2019","398"
"AUT","","TOTAL","MALE","2020","457"
"AZE","","TOTAL","MALE","1991","0"
"AZE","","TOTAL","MALE","1992","1"
"AZE","","TOTAL","MALE","1993","2"
"AZE","","TOTAL","MALE","1994","12"
"AZE","","TOTAL","MALE","1995","51"
"AZE","","TOTAL","MALE","1996","13"
"AZE","","TOTAL","MALE","1997","22"
"AZE","","TOTAL","MALE","1998","13"
"AZE","","TOTAL","MALE","1999","7"
"AZE","","TOTAL","MALE","2000","8"
"AZE","","TOTAL","MALE","2007","4"
"BEL","","TOTAL","MALE","1979","164"
"BEL","","TOTAL","MALE","1980","164"
"BEL","","TOTAL","MALE","1981","143"
"BEL","","TOTAL","MALE","1982","137"
"BEL","","TOTAL","MALE","1983","149"
"BEL","","TOTAL","MALE","1984","168"
"BEL","","TOTAL","MALE","1985","136"
"BEL","","TOTAL","MALE","1986","159"
"BEL","","TOTAL","MALE","1987","125"
"BEL","","TOTAL","MALE","1988","151"
"BEL","","TOTAL","MALE","1989","156"
"BEL","","TOTAL","MALE","1990","148"
"BEL","","TOTAL","MALE","1991","158"
"BEL","","TOTAL","MALE","1992","156"
"BEL","","TOTAL","MALE","1993","153"
"BEL","","TOTAL","MALE","1994","162"
"BEL","","TOTAL","MALE","1995","102"
"BEL","","TOTAL","MALE","1996","186"
"BEL","","TOTAL","MALE","1997","129"
"BEL","","TOTAL","MALE","1998","241"
"BEL","","TOTAL","MALE","1999","205"
"BEL","","TOTAL","MALE","2000","235"
"BEL","","TOTAL","MALE","2001","267"
"BEL","","TOTAL","MALE","2002","231"
"BEL","","TOTAL","MALE","2003","220"
"BEL","","TOTAL","MALE","2004","217"
"BEL","","TOTAL","MALE","2005","220"
"BEL","","TOTAL","MALE","2006","215"
"BEL","","TOTAL","MALE","2007","225"
"BEL","","TOTAL","MALE","2008","282"
"BEL","","TOTAL","MALE","2009","264"
"BEL","","TOTAL","MALE","2010","241"
"BEL","","TOTAL","MALE","2011","273"
"BEL","","TOTAL","MALE","2012","306"
"BEL","","TOTAL","MALE","2013","326"
"BEL","","TOTAL","MALE","2014","284"
"BEL","","TOTAL","MALE","2015","293"
"BEL","","TOTAL","MALE","2016","287"
"BEL","","TOTAL","MALE","2017","319"
"BEL","","TOTAL","MALE","2018","291"
"BGR","","TOTAL","MALE","1980","59"
"BGR","","TOTAL","MALE","1981","52"
"BGR","","TOTAL","MALE","1982","82"
"BGR","","TOTAL","MALE","1983","79"
"BGR","","TOTAL","MALE","1984","84"
"BGR","","TOTAL","MALE","1985","111"
"BGR","","TOTAL","MALE","1986","81"
"BGR","","TOTAL","MALE","1987","95"
"BGR","","TOTAL","MALE","1988","113"
"BGR","","TOTAL","MALE","1989","109"
"BGR","","TOTAL","MALE","1990","87"
"BGR","","TOTAL","MALE","1991","39"
"BGR","","TOTAL","MALE","1992","68"
"BGR","","TOTAL","MALE","1993","92"
"BGR","","TOTAL","MALE","1994","120"
"BGR","","TOTAL","MALE","1995","131"
"BGR","","TOTAL","MALE","1996","79"
"BGR","","TOTAL","MALE","1997","65"
"BGR","","TOTAL","MALE","1998","111"
"BGR","","TOTAL","MALE","1999","79"
"BGR","","TOTAL","MALE","2000","78"
"BGR","","TOTAL","MALE","2001","84"
"BGR","","TOTAL","MALE","2002","61"
"BGR","","TOTAL","MALE","2003","56"
"BGR","","TOTAL","MALE","2004","75"
"BGR","","TOTAL","MALE","2005","49"
"BGR","","TOTAL","MALE","2006","38"
"BGR","","TOTAL","MALE","2007","20"
"BGR","","TOTAL","MALE","2008","27"
"BGR","","TOTAL","MALE","2009","30"
"BGR","","TOTAL","MALE","2010","28"
"BGR","","TOTAL","MALE","2011","17"
"BGR","","TOTAL","MALE","2012","19"
"BGR","","TOTAL","MALE","2013","13"
"BGR","","TOTAL","MALE","2014","25"
"BGR","","TOTAL","MALE","2015","24"
"BGR","","TOTAL","MALE","2016","24"
"BGR","","TOTAL","MALE","2017","17"
"BGR","","TOTAL","MALE","2018","29"
"BGR","","TOTAL","MALE","2019","30"
"BIH","","TOTAL","MALE","1985","161"
"BIH","","TOTAL","MALE","1986","156"
"BIH","","TOTAL","MALE","1987","218"
"BIH","","TOTAL","MALE","1988","269"
"BIH","","TOTAL","MALE","1989","256"
"BIH","","TOTAL","MALE","1990","194"
"BIH","","TOTAL","MALE","1991","293"
"BIH","","TOTAL","MALE","2011","56"
"BIH","","TOTAL","MALE","2014","65"
"BIH","","TOTAL","MALE","2016","59"
"BLR","","TOTAL","MALE","1991","62"
"BLR","","TOTAL","MALE","1992","79"
"BLR","","TOTAL","MALE","1993","133"
"BLR","","TOTAL","MALE","1994","151"
"BLR","","TOTAL","MALE","1995","149"
"BLR","","TOTAL","MALE","1996","164"
"BLR","","TOTAL","MALE","1997","213"
"BLR","","TOTAL","MALE","1998","265"
"BLR","","TOTAL","MALE","1999","315"
"BLR","","TOTAL","MALE","2000","240"
"BLR","","TOTAL","MALE","2001","352"
"BLR","","TOTAL","MALE","2018","226"
"CHE","","TOTAL","MALE","1995","208"
"CHE","","TOTAL","MALE","1996","176"
"CHE","","TOTAL","MALE","1997","155"
"CHE","","TOTAL","MALE","1998","173"
"CHE","","TOTAL","MALE","1999","164"
"CHE","","TOTAL","MALE","2000","178"
"CHE","","TOTAL","MALE","2001","177"
"CHE","","TOTAL","MALE","2002","166"
"CHE","","TOTAL","MALE","2003","188"
"CHE","","TOTAL","MALE","2004","169"
"CHE","","TOTAL","MALE","2005","157"
"CHE","","TOTAL","MALE","2006","119"
